Especie;Familia;Nombre común;Genero;Diámetro;Altura;Copa;Riego;Unidades;Código vía
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.23;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;5;2;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;5;1.5;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.21;5;1;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;5;1;NO RIEGO;1;3144
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;5;1;NO RIEGO;1;3147
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;5;1.5;NO RIEGO;1;3147
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;5;1;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.35;5;2.5;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.33;5;2.5;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;5;2.5;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.27;5;2;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;5;2;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;5;2.5;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;3;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.23;5;1.5;NO RIEGO;1;3964
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.12;4;1.5;NO RIEGO;1;4090
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;4;3;NO RIEGO;1;4086
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.19;4;1.5;NO RIEGO;1;4086
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;1.5;NO RIEGO;1;4086
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;1.5;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;4;2;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;4;2;NO RIEGO;1;4092
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.19;4;1.5;NO RIEGO;1;4092
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1;NO RIEGO;1;4092
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.17;4;1;NO RIEGO;1;4092
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.15;4;1.5;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;1;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.17;4;1.5;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1;NO RIEGO;1;4093
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4093
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4091
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1;NO RIEGO;1;4095
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.17;4;1;NO RIEGO;1;4098
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;1;NO RIEGO;1;4098
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.15;2;1;NO RIEGO;1;4098
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;1;NO RIEGO;1;4097
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;5;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;3;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;4;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;1;NO RIEGO;1;3363
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;3363
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2.5;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1.5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1.5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1.5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.14;4;1.5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.14;4;1.5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.14;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.14;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;4;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;5;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;3;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;3;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;3;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;3;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;3;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1;NO RIEGO;1;4146
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.16;4;1.5;NO RIEGO;1;3363
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;3470
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.18;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;4;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;2.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;3;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;2;NO RIEGO;1;4148
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.34;4;4;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;4;NO RIEGO;1;3235
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;4;4;NO RIEGO;1;3235
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.32;4;4;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.32;4;4;NO RIEGO;1;3235
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;4;4;NO RIEGO;1;3235
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.28;4;4;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;2;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;3;NO RIEGO;1;2477
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.24;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;4;NO RIEGO;1;4152
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;4;2;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.26;4;3;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;4;1.5;NO RIEGO;1;4150
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;26;5;1.5;NO RIEGO;1;542
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;29;5;1.5;NO RIEGO;1;24
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.8;7;7;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;7;3;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;5;2;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.56;7;6;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.22;7;1;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.6;7;6;NO RIEGO;1;3528
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.14;5;1;NO RIEGO;1;3528
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.4;5;4;NO RIEGO;1;578
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.4;5;4;NO RIEGO;1;578
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;2;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.15;5;1;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3763
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3763
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3763
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;4;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;2;NO RIEGO;1;3010
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3763
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;2;NO RIEGO;1;3114
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;2;NO RIEGO;1;3114
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.88;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.9;7;6;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;3;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.95;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.75;7;6;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.85;7;5;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.32;7;3;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.1;7;5;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.57;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.1;7;5;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.45;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.4;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0;0;0;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;5;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;4;NO RIEGO;1;3431
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;7;3;NO RIEGO;1;120
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.4;7;3;NO RIEGO;1;3431
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.12;5;1;NO RIEGO;1;120
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.38;7;4;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;6;NO RIEGO;1;4009
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;5;NO RIEGO;1;4009
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;4;NO RIEGO;1;4009
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;3;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.9;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.85;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.1;7;5;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;3;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;3;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;5;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;4;NO RIEGO;1;3500
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;5;3;NO RIEGO;1;4009
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;3;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;3;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;3;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.9;7;3;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.9;7;4;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.8;7;3;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;4;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;4;NO RIEGO;1;3548
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;3;NO RIEGO;1;3524
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.6;5;4;NO RIEGO;1;3524
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.4;5;3;NO RIEGO;1;120
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.35;5;3;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.4;5;3;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.7;7;4;NO RIEGO;1;3432
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.5;5;4;NO RIEGO;1;3432
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;0.9;5;5;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.2;7;5;NO RIEGO;1;3426
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;4;NO RIEGO;1;3426
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.2;7;5;NO RIEGO;1;3426
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;4;NO RIEGO;1;3426
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1.15;7;5;NO RIEGO;1;3434
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;5;NO RIEGO;1;3434
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;7;5;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;5;3;NO RIEGO;1;1635
Acer_negundo;Aceraceae;ARCE DE HOJAS DE FRESNO;ACER;1;5;2;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;5;3;NO RIEGO;1;3429
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;5;3;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;5;2;NO RIEGO;1;3432
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;1;NO RIEGO;1;3432
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.2;5;3;NO RIEGO;1;3432
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.3;5;3;NO RIEGO;1;3431
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.4;5;3;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;3426
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.25;5;2;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.4;5;3;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.8;7;4;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.5;5;3;NO RIEGO;1;1635
Acer_sacharinum;Aceraceae;ARCE PLATEADO;ACER;0.35;5;3;NO RIEGO;1;1635
